date,spot_price,front_price,basis,tau,tau_days,tau_bin,basis_var_21d,basis_vol_21d,structure,year,month_number,month_short,period_label
2024-08-12,81.45,80.05999755859375,-1.3900024414062528,0.03571428571428571,9,8-14d,0.011613236702213797,0.1077647284700045,Backwardation,2024,8,Aug,2024-08
2024-08-13,79.81,78.3499984741211,-1.4600015258789085,0.031746031746031744,8,8-14d,0.011734648546379357,0.10832658282425121,Backwardation,2024,8,Aug,2024-08
2024-08-14,78.47,76.9800033569336,-1.4899966430664051,0.027777777777777776,7,0-7d,0.009644551733382543,0.09820667865976603,Backwardation,2024,8,Aug,2024-08
2024-08-15,79.66,78.16000366210938,-1.4999963378906216,0.023809523809523808,6,0-7d,0.009725952679830369,0.09862024477677171,Backwardation,2024,8,Aug,2024-08
2024-08-16,78.05,76.6500015258789,-1.399998474121091,0.01984126984126984,5,0-7d,0.009568812017177098,0.09782030472850255,Backwardation,2024,8,Aug,2024-08
2024-08-19,75.82,74.37000274658203,-1.449997253417962,0.007936507936507936,2,0-7d,0.009025975844215921,0.09500513588336118,Backwardation,2024,8,Aug,2024-08
2024-08-20,75.27,74.04000091552734,-1.2299990844726523,0.003968253968253968,1,0-7d,0.010443121549579201,0.10219159236247961,Backwardation,2024,8,Aug,2024-08
2024-08-21,72.76,71.93000030517578,-0.8299996948242239,0.0,0,,0.02563599113190405,0.16011243278366627,Backwardation,2024,8,Aug,2024-08
2024-08-22,73.72,73.01000213623047,-0.7099978637695301,0.11507936507936507,29,22-30d,0.04581903139402912,0.21405380490434903,Backwardation,2024,8,Aug,2024-08
2024-08-23,75.82,74.83000183105469,-0.9899981689453057,0.1111111111111111,28,22-30d,0.050382921455056726,0.22446140304082732,Backwardation,2024,8,Aug,2024-08
2024-08-26,78.4,77.41999816894531,-0.9800018310546932,0.0992063492063492,25,22-30d,0.05658476029884881,0.23787551429024553,Backwardation,2024,8,Aug,2024-08
2024-08-27,76.5,75.52999877929688,-0.970001220703125,0.09523809523809523,24,22-30d,0.061671322856686625,0.24833711534260566,Backwardation,2024,8,Aug,2024-08
2024-08-28,75.49,74.5199966430664,-0.9700033569335886,0.09126984126984126,23,22-30d,0.06594600389014957,0.25679954028414764,Backwardation,2024,8,Aug,2024-08
2024-08-29,76.9,75.91000366210938,-0.9899963378906307,0.0873015873015873,22,22-30d,0.06842139840977364,0.2615748428457401,Backwardation,2024,8,Aug,2024-08
2024-08-30,74.52,73.55000305175781,-0.9699969482421835,0.08333333333333333,21,15-21d,0.07080904195860055,0.26609968425122293,Backwardation,2024,8,Aug,2024-08
2024-09-03,71.28,70.33999633789062,-0.9400036621093761,0.06746031746031746,17,15-21d,0.07204549456637786,0.26841291803185974,Backwardation,2024,9,Sep,2024-09
2024-09-04,70.11,69.19999694824219,-0.9100030517578119,0.06349206349206349,16,15-21d,0.07120307953641009,0.2668390517454484,Backwardation,2024,9,Sep,2024-09
2024-09-05,70.09,69.1500015258789,-0.9399984741210972,0.05952380952380952,15,15-21d,0.07146588782156571,0.2673310453755151,Backwardation,2024,9,Sep,2024-09
2024-09-06,68.58,67.66999816894531,-0.9100018310546858,0.05555555555555555,14,8-14d,0.06994878229737464,0.26447832103477714,Backwardation,2024,9,Sep,2024-09
2024-09-09,69.65,68.70999908447266,-0.9400009155273494,0.04365079365079365,11,8-14d,0.06647597988249773,0.2578293619479708,Backwardation,2024,9,Sep,2024-09
2024-09-10,66.73,65.75,-0.980000000000004,0.03968253968253968,10,8-14d,0.06159108817557972,0.24817551888850706,Backwardation,2024,9,Sep,2024-09
2024-09-11,68.25,67.30999755859375,-0.94000244140625,0.03571428571428571,9,8-14d,0.057862396420557335,0.2405460380479324,Backwardation,2024,9,Sep,2024-09
2024-09-12,69.89,68.97000122070312,-0.9199987792968756,0.031746031746031744,8,8-14d,0.050765193138486,0.22531132492284092,Backwardation,2024,9,Sep,2024-09
2024-09-13,69.59,68.6500015258789,-0.9399984741210972,0.027777777777777776,7,0-7d,0.040734390845500845,0.2018276265665849,Backwardation,2024,9,Sep,2024-09
2024-09-16,71.1,70.08999633789062,-1.0100036621093693,0.015873015873015872,4,0-7d,0.02862456687387262,0.1691879631471241,Backwardation,2024,9,Sep,2024-09
2024-09-17,72.16,71.19000244140625,-0.9699975585937466,0.011904761904761904,3,0-7d,0.020065588515381587,0.14165305685152577,Backwardation,2024,9,Sep,2024-09
2024-09-18,71.87,70.91000366210938,-0.9599963378906295,0.007936507936507936,2,0-7d,0.008259057158137873,0.09087935496105742,Backwardation,2024,9,Sep,2024-09
2024-09-19,72.86,71.94999694824219,-0.9100030517578119,0.003968253968253968,1,0-7d,0.004251456174410845,0.06520319144344734,Backwardation,2024,9,Sep,2024-09
2024-09-20,72.72,71.91999816894531,-0.8000018310546864,0.0,0,,0.004615714335798103,0.06793904868187442,Backwardation,2024,9,Sep,2024-09
2024-09-23,71.33,70.37000274658203,-0.959997253417967,0.11507936507936507,29,22-30d,0.0019489866050757428,0.04414732840247236,Backwardation,2024,9,Sep,2024-09
2024-09-24,72.34,71.55999755859375,-0.7800024414062534,0.1111111111111111,28,22-30d,0.003158962903071446,0.05620465197002332,Backwardation,2024,9,Sep,2024-09
2024-09-25,70.42,69.69000244140625,-0.7299975585937517,0.10714285714285714,27,22-30d,0.005075678674253908,0.07124379744408567,Backwardation,2024,9,Sep,2024-09
2024-09-26,68.28,67.66999816894531,-0.6100018310546886,0.10317460317460317,26,22-30d,0.00965276825650185,0.09824850256620632,Backwardation,2024,9,Sep,2024-09
2024-09-27,68.72,68.18000030517578,-0.5399996948242176,0.0992063492063492,25,22-30d,0.01581609659027578,0.12576206339860913,Backwardation,2024,9,Sep,2024-09
2024-09-30,68.75,68.16999816894531,-0.5800018310546875,0.0873015873015873,22,22-30d,0.01964275905651177,0.1401526277188971,Backwardation,2024,9,Sep,2024-09
2024-10-01,70.41,69.83000183105469,-0.5799981689453091,0.08333333333333333,21,15-21d,0.022930002141754773,0.15142655692366108,Backwardation,2024,10,Oct,2024-10
2024-10-02,70.74,70.0999984741211,-0.6400015258789011,0.07936507936507936,20,15-21d,0.024515661015791647,0.15657477771273268,Backwardation,2024,10,Oct,2024-10
2024-10-03,74.33,73.70999908447266,-0.620000915527342,0.07539682539682539,19,15-21d,0.026366101107966323,0.16237641795521393,Backwardation,2024,10,Oct,2024-10
2024-10-04,74.93,74.37999725341797,-0.5500027465820381,0.07142857142857142,18,15-21d,0.02900320374015878,0.1703032699044818,Backwardation,2024,10,Oct,2024-10
2024-10-07,77.76,77.13999938964844,-0.6200006103515676,0.05952380952380952,15,15-21d,0.029914612126288098,0.17295841155112432,Backwardation,2024,10,Oct,2024-10
2024-10-08,74.26,73.56999969482422,-0.6900003051757864,0.05555555555555555,14,8-14d,0.029128889382828954,0.17067187636757544,Backwardation,2024,10,Oct,2024-10
2024-10-09,73.85,73.23999786376953,-0.6100021362304631,0.051587301587301584,13,8-14d,0.028159822087355495,0.16780888560310356,Backwardation,2024,10,Oct,2024-10
2024-10-10,76.46,75.8499984741211,-0.6100015258789,0.047619047619047616,12,8-14d,0.02740548248760255,0.16554601320358805,Backwardation,2024,10,Oct,2024-10
2024-10-11,76.11,75.55999755859375,-0.5500024414062494,0.04365079365079365,11,8-14d,0.0274230965216674,0.16559920447172263,Backwardation,2024,10,Oct,2024-10
2024-10-15,71.22,70.58000183105469,-0.6399981689453114,0.027777777777777776,7,0-7d,0.02530887579535916,0.15908763558290492,Backwardation,2024,10,Oct,2024-10
2024-10-16,70.97,70.38999938964844,-0.5800006103515614,0.023809523809523808,6,0-7d,0.02131591907749889,0.14599972286788385,Backwardation,2024,10,Oct,2024-10
2024-10-17,71.26,70.66999816894531,-0.5900018310546926,0.01984126984126984,5,0-7d,0.01762456293410812,0.13275753437793322,Backwardation,2024,10,Oct,2024-10
2024-10-18,69.78,69.22000122070312,-0.5599987792968761,0.015873015873015872,4,0-7d,0.01379613926798418,0.1174569677285438,Backwardation,2024,10,Oct,2024-10
2024-10-21,71.16,70.55999755859375,-0.6000024414062466,0.003968253968253968,1,0-7d,0.010459879153462739,0.10227355060553407,Backwardation,2024,10,Oct,2024-10
2024-10-22,72.84,72.08999633789062,-0.7500036621093784,0.0,0,,0.009778941682894367,0.09888853160450087,Backwardation,2024,10,Oct,2024-10
2024-10-23,71.37,70.7699966430664,-0.6000033569335983,0.1111111111111111,28,22-30d,0.004344770598063647,0.06591487387580777,Backwardation,2024,10,Oct,2024-10
2024-10-24,70.58,70.19000244140625,-0.3899975585937483,0.10714285714285714,27,22-30d,0.00536624936411049,0.07325468834218388,Backwardation,2024,10,Oct,2024-10
2024-10-25,72.02,71.77999877929688,-0.24000122070312102,0.10317460317460317,26,22-30d,0.010522952971014913,0.10258144554945067,Backwardation,2024,10,Oct,2024-10
2024-10-28,67.65,67.37999725341797,-0.27000274658203693,0.09126984126984126,23,22-30d,0.01495908900977316,0.12230735468389936,Backwardation,2024,10,Oct,2024-10
2024-10-29,67.48,67.20999908447266,-0.27000091552734773,0.0873015873015873,22,22-30d,0.01903480605650578,0.13796668458909123,Backwardation,2024,10,Oct,2024-10
2024-10-30,68.91,68.61000061035156,-0.2999993896484341,0.08333333333333333,21,15-21d,0.021914843782155313,0.14803662986624397,Backwardation,2024,10,Oct,2024-10
2024-10-31,69.58,69.26000213623047,-0.31999786376952954,0.07936507936507936,20,15-21d,0.023994923680172277,0.1549029492300656,Backwardation,2024,10,Oct,2024-10
2024-11-01,69.81,69.48999786376953,-0.320002136230471,0.07539682539682539,19,15-21d,0.02515299020273034,0.1585969426020891,Backwardation,2024,11,Nov,2024-11
2024-11-04,71.83,71.47000122070312,-0.3599987792968733,0.06349206349206349,16,15-21d,0.025474926703155477,0.1596086673810526,Backwardation,2024,11,Nov,2024-11
2024-11-05,72.26,71.98999786376953,-0.27000213623047387,0.05952380952380952,15,15-21d,0.027701555091965736,0.1664378415263961,Backwardation,2024,11,Nov,2024-11
2024-11-06,71.98,71.69000244140625,-0.289997558593754,0.05555555555555555,14,8-14d,0.028361618263880107,0.16840908011113923,Backwardation,2024,11,Nov,2024-11
2024-11-07,72.69,72.36000061035156,-0.3299993896484352,0.051587301587301584,13,8-14d,0.026510216373613903,0.16281958227932505,Backwardation,2024,11,Nov,2024-11
2024-11-08,70.69,70.37999725341797,-0.310002746582029,0.047619047619047616,12,8-14d,0.02599587982586805,0.16123237834215573,Backwardation,2024,11,Nov,2024-11
2024-11-12,68.43,68.12000274658203,-0.30999725341797557,0.031746031746031744,8,8-14d,0.02505304631286351,0.158281541289133,Backwardation,2024,11,Nov,2024-11
2024-11-13,68.76,68.43000030517578,-0.32999969482422387,0.027777777777777776,7,0-7d,0.024529216821670953,0.15661806033044515,Backwardation,2024,11,Nov,2024-11
2024-11-14,68.99,68.69999694824219,-0.2900030517578074,0.023809523809523808,6,0-7d,0.022345910387452733,0.149485485541081,Backwardation,2024,11,Nov,2024-11
2024-11-15,67.33,67.0199966430664,-0.31000335693359204,0.01984126984126984,5,0-7d,0.02080303401887669,0.1442325692029255,Backwardation,2024,11,Nov,2024-11
2024-11-18,69.46,69.16000366210938,-0.29999633789061875,0.007936507936507936,2,0-7d,0.018759230454107146,0.13696434008203429,Backwardation,2024,11,Nov,2024-11
2024-11-19,69.75,69.38999938964844,-0.3600006103515625,0.003968253968253968,1,0-7d,0.016816407955812934,0.12967809358489557,Backwardation,2024,11,Nov,2024-11
2024-11-20,69.25,68.87000274658203,-0.37999725341796875,0.0,0,,0.013799207377167643,0.11747002756945128,Backwardation,2024,11,Nov,2024-11
2024-11-21,70.39,70.0999984741211,-0.2900015258789068,0.11507936507936507,29,22-30d,0.005365728590750412,0.07325113371648533,Backwardation,2024,11,Nov,2024-11
2024-11-22,71.68,71.23999786376953,-0.44000213623047557,0.1111111111111111,28,22-30d,0.002196139909264352,0.04686299082713727,Backwardation,2024,11,Nov,2024-11
2024-11-25,69.41,68.94000244140625,-0.4699975585937466,0.0992063492063492,25,22-30d,0.003076118982925016,0.05546277114357897,Backwardation,2024,11,Nov,2024-11
2024-11-26,69.05,68.7699966430664,-0.2800033569335909,0.09523809523809523,24,22-30d,0.0028246852384811436,0.05314776795389571,Backwardation,2024,11,Nov,2024-11
2024-11-27,69.03,68.72000122070312,-0.30999877929687614,0.09126984126984126,23,22-30d,0.0026856537353906217,0.05182329336688881,Backwardation,2024,11,Nov,2024-11
2024-11-29,68.26,68.0,-0.2600000000000051,0.08333333333333333,21,15-21d,0.0027461350702226205,0.0524035787921266,Backwardation,2024,11,Nov,2024-11
2024-12-02,68.35,68.0999984741211,-0.25000152587890057,0.07142857142857142,18,15-21d,0.0029913608713140354,0.05469333479788954,Backwardation,2024,12,Dec,2024-12
2024-12-03,70.15,69.94000244140625,-0.20999755859375568,0.06746031746031746,17,15-21d,0.0035990083003547535,0.05999173526707453,Backwardation,2024,12,Dec,2024-12
2024-12-04,68.81,68.54000091552734,-0.2699990844726585,0.06349206349206349,16,15-21d,0.0037061549356958976,0.0608781975398081,Backwardation,2024,12,Dec,2024-12
2024-12-05,68.58,68.30000305175781,-0.2799969482421858,0.05952380952380952,15,15-21d,0.0036528370068539644,0.06043870454314821,Backwardation,2024,12,Dec,2024-12
2024-12-06,68.58,67.19999694824219,-1.3800030517578108,0.05555555555555555,14,8-14d,0.05772603555446176,0.2402624305930117,Backwardation,2024,12,Dec,2024-12
2024-12-09,68.65,68.37000274658203,-0.27999725341797443,0.04365079365079365,11,8-14d,0.057805088114527746,0.2404268872537507,Backwardation,2024,12,Dec,2024-12
2024-12-10,68.85,68.58999633789062,-0.2600036621093693,0.03968253968253968,10,8-14d,0.05827504895094206,0.24140225548022964,Backwardation,2024,12,Dec,2024-12
2024-12-11,70.57,70.29000091552734,-0.27999908447264943,0.03571428571428571,9,8-14d,0.05846935576563396,0.24180437499274895,Backwardation,2024,12,Dec,2024-12
2024-12-12,70.25,70.0199966430664,-0.23000335693359375,0.031746031746031744,8,8-14d,0.05916644380751784,0.2432415338866244,Backwardation,2024,12,Dec,2024-12
2024-12-13,71.54,71.29000091552734,-0.2499990844726625,0.027777777777777776,7,0-7d,0.059673121082727355,0.2442808242223023,Backwardation,2024,12,Dec,2024-12
2024-12-16,71.03,70.70999908447266,-0.3200009155273449,0.015873015873015872,4,0-7d,0.059531708031278996,0.24399120482361447,Backwardation,2024,12,Dec,2024-12
2024-12-17,70.31,70.08000183105469,-0.22999816894531477,0.011904761904761904,3,0-7d,0.06017936291485446,0.24531482408296174,Backwardation,2024,12,Dec,2024-12
2024-12-18,70.8,70.58000183105469,-0.21999816894530966,0.007936507936507936,2,0-7d,0.060876511090288285,0.2467316580625362,Backwardation,2024,12,Dec,2024-12
2024-12-19,70.1,69.91000366210938,-0.18999633789061932,0.003968253968253968,1,0-7d,0.06200180093520952,0.24900160829843954,Backwardation,2024,12,Dec,2024-12
2024-12-20,69.71,69.45999908447266,-0.2500009155273375,0.0,0,,0.06224942283085918,0.2494983423409045,Backwardation,2024,12,Dec,2024-12
2024-12-23,69.5,69.23999786376953,-0.26000213623046875,0.11904761904761904,30,22-30d,0.06241512807767278,0.24983019849024013,Backwardation,2024,12,Dec,2024-12
2024-12-24,70.87,70.0999984741211,-0.7700015258789108,0.11507936507936507,29,22-30d,0.07124660265786822,0.26692059242004584,Backwardation,2024,12,Dec,2024-12
2024-12-26,70.38,69.62000274658203,-0.7599972534179642,0.10714285714285714,27,22-30d,0.07886937887109118,0.2808369257613592,Backwardation,2024,12,Dec,2024-12
2024-12-27,71.28,70.5999984741211,-0.6800015258789074,0.10317460317460317,26,22-30d,0.08332660421241707,0.2886634791801988,Backwardation,2024,12,Dec,2024-12
2024-12-30,71.73,70.98999786376953,-0.7400021362304727,0.09126984126984126,23,22-30d,0.0892033405029439,0.29866928282457156,Backwardation,2024,12,Dec,2024-12
2024-12-31,72.44,71.72000122070312,-0.7199987792968727,0.0873015873015873,22,22-30d,0.09290520937043309,0.3048035586577576,Backwardation,2024,12,Dec,2024-12
2025-01-02,73.79,73.12999725341797,-0.6600027465820375,0.07936507936507936,20,15-21d,0.09392053986153812,0.30646458174075863,Backwardation,2025,1,Jan,2025-01
2025-01-03,74.64,73.95999908447266,-0.6800009155273443,0.07539682539682539,19,15-21d,0.09362954647049565,0.3059894548354496,Backwardation,2025,1,Jan,2025-01
2025-01-06,74.31,73.55999755859375,-0.7500024414062523,0.06349206349206349,16,15-21d,0.0953667272858734,0.3088150373376812,Backwardation,2025,1,Jan,2025-01
2025-01-07,74.99,74.25,-0.7399999999999949,0.05952380952380952,15,15-21d,0.09600188202394552,0.3098417047847909,Backwardation,2025,1,Jan,2025-01
2025-01-08,73.99,73.31999969482422,-0.6700003051757761,0.05555555555555555,14,8-14d,0.058033548079905496,0.24090153191689234,Backwardation,2025,1,Jan,2025-01
2025-01-10,77.27,76.56999969482422,-0.7000003051757773,0.047619047619047616,12,8-14d,0.05831348236489502,0.24148184686409663,Backwardation,2025,1,Jan,2025-01
2025-01-13,79.57,78.81999969482422,-0.7500003051757744,0.03571428571428571,9,8-14d,0.05831356069280863,0.2414820090458265,Backwardation,2025,1,Jan,2025-01
2025-01-14,78.2,77.5,-0.7000000000000028,0.031746031746031744,8,8-14d,0.05677352437681869,0.23827195465857642,Backwardation,2025,1,Jan,2025-01
2025-01-15,80.73,80.04000091552734,-0.6899990844726602,0.027777777777777776,7,0-7d,0.052743130409001325,0.22965872595876108,Backwardation,2025,1,Jan,2025-01
2025-01-16,79.35,78.68000030517578,-0.6699996948242131,0.023809523809523808,6,0-7d,0.04818309143364753,0.21950647241857707,Backwardation,2025,1,Jan,2025-01
2025-01-17,78.56,77.87999725341797,-0.6800027465820335,0.01984126984126984,5,0-7d,0.0450459906910579,0.21224040777160672,Backwardation,2025,1,Jan,2025-01
2025-01-21,76.79,75.88999938964844,-0.9000006103515688,0.003968253968253968,1,0-7d,0.04191925031694716,0.20474191148113072,Backwardation,2025,1,Jan,2025-01
2025-01-22,76.12,75.44000244140625,-0.6799975585937545,0.0,0,,0.03324486113369186,0.18233173375386924,Backwardation,2025,1,Jan,2025-01
2025-01-23,75.03,74.62000274658203,-0.4099972534179699,0.1111111111111111,28,22-30d,0.02543998810102143,0.15949917899795418,Backwardation,2025,1,Jan,2025-01
2025-01-24,74.97,74.66000366210938,-0.30999633789062386,0.10714285714285714,27,22-30d,0.0231515813373404,0.1521564370552242,Backwardation,2025,1,Jan,2025-01
2025-01-27,73.51,73.16999816894531,-0.3400018310546926,0.09523809523809523,24,22-30d,0.020233511763019532,0.1422445491504667,Backwardation,2025,1,Jan,2025-01
2025-01-28,74.15,73.7699966430664,-0.38000335693359943,0.09126984126984126,23,22-30d,0.023446266541609966,0.15312173765213732,Backwardation,2025,1,Jan,2025-01
2025-01-29,72.94,72.62000274658203,-0.3199972534179665,0.0873015873015873,22,22-30d,0.02774163635652832,0.1665582071124936,Backwardation,2025,1,Jan,2025-01
2025-01-30,73.1,72.7300033569336,-0.36999664306640057,0.08333333333333333,21,15-21d,0.030679334110945644,0.17515517152212676,Backwardation,2025,1,Jan,2025-01
2025-01-31,72.84,72.52999877929688,-0.3100012207031284,0.07936507936507936,20,15-21d,0.033996411544059434,0.1843811583217207,Backwardation,2025,1,Jan,2025-01
2025-02-03,73.52,73.16000366210938,-0.359996337890621,0.06746031746031746,17,15-21d,0.03555650687573555,0.18856433086810334,Backwardation,2025,2,Feb,2025-02
2025-02-04,73.04,72.69999694824219,-0.34000305175781875,0.06349206349206349,16,15-21d,0.03770497906414187,0.19417769970864798,Backwardation,2025,2,Feb,2025-02
2025-02-05,71.39,71.02999877929688,-0.36000122070312557,0.05952380952380952,15,15-21d,0.0387258923390341,0.1967889538033934,Backwardation,2025,2,Feb,2025-02
2025-02-06,70.97,70.61000061035156,-0.35999938964843636,0.05555555555555555,14,8-14d,0.03794584316179973,0.19479692800914428,Backwardation,2025,2,Feb,2025-02
2025-02-07,71.32,71.0,-0.3199999999999932,0.051587301587301584,13,8-14d,0.037345832175471896,0.1932506977360545,Backwardation,2025,2,Feb,2025-02
2025-02-10,72.73,72.31999969482422,-0.41000030517578523,0.03968253968253968,10,8-14d,0.036293436487460445,0.190508363300566,Backwardation,2025,2,Feb,2025-02
2025-02-11,73.67,73.31999969482422,-0.35000030517578296,0.03571428571428571,9,8-14d,0.03489341665103478,0.18679779616214634,Backwardation,2025,2,Feb,2025-02
2025-02-12,71.72,71.37000274658203,-0.3499972534179676,0.031746031746031744,8,8-14d,0.031579141109545905,0.17770520844799656,Backwardation,2025,2,Feb,2025-02
2025-02-13,71.66,71.29000091552734,-0.36999908447265284,0.027777777777777776,7,0-7d,0.02876627712203463,0.16960624140058828,Backwardation,2025,2,Feb,2025-02
2025-02-14,71.05,70.73999786376953,-0.3100021362304659,0.023809523809523808,6,0-7d,0.026214831490128227,0.16190994870645914,Backwardation,2025,2,Feb,2025-02
2025-02-18,72.21,71.8499984741211,-0.3600015258789,0.007936507936507936,2,0-7d,0.023159108223686543,0.15218116908371596,Backwardation,2025,2,Feb,2025-02
2025-02-19,72.58,72.25,-0.3299999999999983,0.003968253968253968,1,0-7d,0.019509021596906182,0.13967469920105854,Backwardation,2025,2,Feb,2025-02
2025-02-20,72.88,72.56999969482422,-0.3100003051757767,0.0,0,,0.006135633331907146,0.07833028361947342,Backwardation,2025,2,Feb,2025-02
2025-02-21,70.72,70.4000015258789,-0.3199984741210926,0.10714285714285714,27,22-30d,0.0009414199441311189,0.030682567430564196,Backwardation,2025,2,Feb,2025-02
2025-02-24,71.06,70.69999694824219,-0.3600030517578148,0.09523809523809523,24,22-30d,0.0007462028190226512,0.027316713181176303,Backwardation,2025,2,Feb,2025-02
2025-02-25,69.15,68.93000030517578,-0.21999969482422443,0.09126984126984126,23,22-30d,0.001444766370474328,0.0380100824844452,Backwardation,2025,2,Feb,2025-02
2025-02-26,68.87,68.62000274658203,-0.2499972534179733,0.0873015873015873,22,22-30d,0.0018347903923808056,0.042834453333511865,Backwardation,2025,2,Feb,2025-02
2025-02-27,70.62,70.3499984741211,-0.2700015258789108,0.08333333333333333,21,15-21d,0.001929049221659718,0.04392094285941182,Backwardation,2025,2,Feb,2025-02
2025-02-28,69.97,69.76000213623047,-0.2099978637695301,0.07936507936507936,20,15-21d,0.0026257369598491225,0.05124194531679221,Backwardation,2025,2,Feb,2025-02
2025-03-03,68.63,68.37000274658203,-0.2599972534179642,0.06746031746031746,17,15-21d,0.0027148160554214193,0.052103896739317104,Backwardation,2025,3,Mar,2025-03
2025-03-04,68.47,68.26000213623047,-0.2099978637695301,0.06349206349206349,16,15-21d,0.0032957904091130046,0.057408974987479135,Backwardation,2025,3,Mar,2025-03
2025-03-05,66.58,66.30999755859375,-0.2700024414062483,0.05952380952380952,15,15-21d,0.003282938323170722,0.05729693118458197,Backwardation,2025,3,Mar,2025-03
2025-03-06,66.62,66.36000061035156,-0.25999938964844205,0.05555555555555555,14,8-14d,0.003359121823435767,0.05795793149721414,Backwardation,2025,3,Mar,2025-03
2025-03-07,67.29,67.04000091552734,-0.2499990844726625,0.051587301587301584,13,8-14d,0.003359117667151526,0.05795789564115942,Backwardation,2025,3,Mar,2025-03
2025-03-10,66.31,66.02999877929688,-0.2800012207031273,0.03968253968253968,10,8-14d,0.003202926464450511,0.05659440311948268,Backwardation,2025,3,Mar,2025-03
2025-03-11,66.52,66.25,-0.269999999999996,0.03571428571428571,9,8-14d,0.0032148302817636013,0.05669947338171318,Backwardation,2025,3,Mar,2025-03
2025-03-12,67.65,67.68000030517578,0.030000305175775566,0.031746031746031744,8,8-14d,0.007426255743293047,0.08617572595164515,Contango,2025,3,Mar,2025-03
2025-03-13,66.82,66.55000305175781,-0.2699969482421807,0.027777777777777776,7,0-7d,0.007132918704614795,0.08445660841292879,Backwardation,2025,3,Mar,2025-03
2025-03-14,67.43,67.18000030517578,-0.24999969482422557,0.023809523809523808,6,0-7d,0.0068234145132395965,0.08260396184953599,Backwardation,2025,3,Mar,2025-03
2025-03-17,67.84,67.58000183105469,-0.2599981689453159,0.011904761904761904,3,0-7d,0.006262945647081991,0.07913877461195612,Backwardation,2025,3,Mar,2025-03
2025-03-18,67.49,66.9000015258789,-0.5899984741210886,0.007936507936507936,2,0-7d,0.011356231895896287,0.10656562248631726,Backwardation,2025,3,Mar,2025-03
2025-03-19,67.4,67.16000366210938,-0.23999633789063068,0.003968253968253968,1,0-7d,0.011019080043575288,0.10497180594605052,Backwardation,2025,3,Mar,2025-03
2025-03-20,68.55,68.26000213623047,-0.2899978637695284,0.0,0,,0.01085145320676983,0.10417030866216069,Backwardation,2025,3,Mar,2025-03
2025-03-21,68.52,68.27999877929688,-0.24000122070312102,0.12698412698412698,32,31-45d,0.010784776425849575,0.10384977816947696,Backwardation,2025,3,Mar,2025-03
2025-03-24,69.46,69.11000061035156,-0.34999938964843125,0.11507936507936507,29,22-30d,0.010996210534010757,0.10486281769059401,Backwardation,2025,3,Mar,2025-03
2025-03-25,69.48,69.0,-0.480000000000004,0.1111111111111111,28,22-30d,0.012819049394671411,0.11322124091649681,Backwardation,2025,3,Mar,2025-03
2025-03-26,70.05,69.6500015258789,-0.3999984741210909,0.10714285714285714,27,22-30d,0.013444759436989084,0.1159515391747306,Backwardation,2025,3,Mar,2025-03
2025-03-27,70.3,69.91999816894531,-0.38000183105468466,0.10317460317460317,26,22-30d,0.013865731552814916,0.11775284095432652,Backwardation,2025,3,Mar,2025-03
2025-03-28,69.74,69.36000061035156,-0.3799993896484324,0.0992063492063492,25,22-30d,0.014269070640627629,0.1194532152795714,Backwardation,2025,3,Mar,2025-03
2025-03-31,71.87,71.4800033569336,-0.3899966430664108,0.0873015873015873,22,22-30d,0.014354750339984007,0.11981131140248824,Backwardation,2025,3,Mar,2025-03
2025-04-01,71.61,71.19999694824219,-0.41000305175781193,0.08333333333333333,21,15-21d,0.014833353783470496,0.12179225666466031,Backwardation,2025,4,Apr,2025-04
2025-04-02,72.12,71.70999908447266,-0.4100009155273483,0.07936507936507936,20,15-21d,0.014804780465693496,0.1216748966126271,Backwardation,2025,4,Apr,2025-04
2025-04-03,67.43,66.94999694824219,-0.4800030517578193,0.07539682539682539,19,15-21d,0.015934850888833264,0.1262333192498449,Backwardation,2025,4,Apr,2025-04
2025-04-04,62.42,61.9900016784668,-0.42999832153320483,0.07142857142857142,18,15-21d,0.016185790081905217,0.12722338653685186,Backwardation,2025,4,Apr,2025-04
2025-04-07,61.05,60.70000076293945,-0.34999923706054403,0.05952380952380952,15,15-21d,0.015819119295360107,0.12577408037970347,Backwardation,2025,4,Apr,2025-04
2025-04-08,60.04,59.58000183105469,-0.45999816894531165,0.05555555555555555,14,8-14d,0.016299115604110966,0.12766798973944474,Backwardation,2025,4,Apr,2025-04
2025-04-09,62.63,62.349998474121094,-0.2800015258789088,0.051587301587301584,13,8-14d,0.016226248695834992,0.1273822934941705,Backwardation,2025,4,Apr,2025-04
2025-04-10,60.57,60.06999969482422,-0.5000003051757815,0.047619047619047616,12,8-14d,0.009563412377624859,0.09779270104473471,Backwardation,2025,4,Apr,2025-04
2025-04-11,61.91,61.5,-0.4099999999999966,0.04365079365079365,11,8-14d,0.009050052798846058,0.09513176545637139,Backwardation,2025,4,Apr,2025-04
2025-04-14,61.99,61.529998779296875,-0.460001220703127,0.031746031746031744,8,8-14d,0.00842006500599935,0.09176091219031854,Backwardation,2025,4,Apr,2025-04
2025-04-15,61.74,61.33000183105469,-0.4099981689453145,0.027777777777777776,7,0-7d,0.007541470689244363,0.08684164144720183,Backwardation,2025,4,Apr,2025-04
2025-04-16,62.88,62.470001220703125,-0.40999877929687756,0.023809523809523808,6,0-7d,0.0056129218872445945,0.07491943597788624,Backwardation,2025,4,Apr,2025-04
