date,price,year,month_number,month_short,period_label,series,sort_order
2022-05-12,106.12999725341797,2022,5,May,2022-05,Front-Month Futures,2
2022-05-13,110.52,2022,5,May,2022-05,Spot,1
2022-05-13,110.48999786376953,2022,5,May,2022-05,Front-Month Futures,2
2022-05-16,114.07,2022,5,May,2022-05,Spot,1
2022-05-16,114.19999694824219,2022,5,May,2022-05,Front-Month Futures,2
2022-05-17,112.31,2022,5,May,2022-05,Spot,1
2022-05-17,112.4000015258789,2022,5,May,2022-05,Front-Month Futures,2
2022-05-18,109.67,2022,5,May,2022-05,Spot,1
2022-05-18,109.58999633789062,2022,5,May,2022-05,Front-Month Futures,2
2022-05-19,112.21,2022,5,May,2022-05,Spot,1
2022-05-19,112.20999908447266,2022,5,May,2022-05,Front-Month Futures,2
2022-05-20,112.63,2022,5,May,2022-05,Spot,1
2022-05-20,113.2300033569336,2022,5,May,2022-05,Front-Month Futures,2
2022-05-23,110.32,2022,5,May,2022-05,Spot,1
2022-05-23,110.29000091552734,2022,5,May,2022-05,Front-Month Futures,2
2022-05-24,112.55,2022,5,May,2022-05,Spot,1
2022-05-24,109.7699966430664,2022,5,May,2022-05,Front-Month Futures,2
2022-05-25,112.88,2022,5,May,2022-05,Spot,1
2022-05-25,110.33000183105469,2022,5,May,2022-05,Front-Month Futures,2
2022-05-26,116.19,2022,5,May,2022-05,Spot,1
2022-05-26,114.08999633789062,2022,5,May,2022-05,Front-Month Futures,2
2022-05-27,114.96,2022,5,May,2022-05,Spot,1
2022-05-27,115.06999969482422,2022,5,May,2022-05,Front-Month Futures,2
2022-05-31,114.38,2022,5,May,2022-05,Spot,1
2022-05-31,114.66999816894531,2022,5,May,2022-05,Front-Month Futures,2
2022-06-01,115.26,2022,6,Jun,2022-06,Spot,1
2022-06-01,115.26000213623047,2022,6,Jun,2022-06,Front-Month Futures,2
2022-06-02,116.88,2022,6,Jun,2022-06,Spot,1
2022-06-02,116.87000274658203,2022,6,Jun,2022-06,Front-Month Futures,2
2022-06-03,118.97,2022,6,Jun,2022-06,Spot,1
2022-06-03,118.87000274658203,2022,6,Jun,2022-06,Front-Month Futures,2
2022-06-06,118.41,2022,6,Jun,2022-06,Spot,1
2022-06-06,118.5,2022,6,Jun,2022-06,Front-Month Futures,2
2022-06-07,119.55,2022,6,Jun,2022-06,Spot,1
2022-06-07,119.41000366210938,2022,6,Jun,2022-06,Front-Month Futures,2
2022-06-08,121.94,2022,6,Jun,2022-06,Spot,1
2022-06-08,122.11000061035156,2022,6,Jun,2022-06,Front-Month Futures,2
2022-06-09,121.52,2022,6,Jun,2022-06,Spot,1
2022-06-09,121.51000213623047,2022,6,Jun,2022-06,Front-Month Futures,2
2022-06-10,120.73,2022,6,Jun,2022-06,Spot,1
2022-06-10,120.66999816894531,2022,6,Jun,2022-06,Front-Month Futures,2
2022-06-13,120.92,2022,6,Jun,2022-06,Spot,1
2022-06-13,120.93000030517578,2022,6,Jun,2022-06,Front-Month Futures,2
2022-06-14,118.92,2022,6,Jun,2022-06,Spot,1
2022-06-14,118.93000030517578,2022,6,Jun,2022-06,Front-Month Futures,2
2022-06-15,115.32,2022,6,Jun,2022-06,Spot,1
2022-06-15,115.30999755859375,2022,6,Jun,2022-06,Front-Month Futures,2
2022-06-16,117.56,2022,6,Jun,2022-06,Spot,1
2022-06-16,117.58999633789062,2022,6,Jun,2022-06,Front-Month Futures,2
2022-06-17,109.56,2022,6,Jun,2022-06,Spot,1
2022-06-17,109.55999755859375,2022,6,Jun,2022-06,Front-Month Futures,2
2022-06-21,110.49,2022,6,Jun,2022-06,Spot,1
2022-06-21,110.6500015258789,2022,6,Jun,2022-06,Front-Month Futures,2
2022-06-22,106.22,2022,6,Jun,2022-06,Spot,1
2022-06-22,106.19000244140625,2022,6,Jun,2022-06,Front-Month Futures,2
2022-06-23,105.75,2022,6,Jun,2022-06,Spot,1
2022-06-23,104.2699966430664,2022,6,Jun,2022-06,Front-Month Futures,2
2022-06-24,109.07,2022,6,Jun,2022-06,Spot,1
2022-06-24,107.62000274658203,2022,6,Jun,2022-06,Front-Month Futures,2
2022-06-27,111.44,2022,6,Jun,2022-06,Spot,1
2022-06-27,109.56999969482422,2022,6,Jun,2022-06,Front-Month Futures,2
2022-06-28,113.66,2022,6,Jun,2022-06,Spot,1
2022-06-28,111.76000213623047,2022,6,Jun,2022-06,Front-Month Futures,2
2022-06-29,111.65,2022,6,Jun,2022-06,Spot,1
2022-06-29,109.77999877929688,2022,6,Jun,2022-06,Front-Month Futures,2
2022-06-30,107.76,2022,6,Jun,2022-06,Spot,1
2022-06-30,105.76000213623047,2022,6,Jun,2022-06,Front-Month Futures,2
2022-07-01,110.3,2022,7,Jul,2022-07,Spot,1
2022-07-01,108.43000030517578,2022,7,Jul,2022-07,Front-Month Futures,2
2022-07-05,101.55,2022,7,Jul,2022-07,Spot,1
2022-07-05,99.5,2022,7,Jul,2022-07,Front-Month Futures,2
2022-07-06,100.31,2022,7,Jul,2022-07,Spot,1
2022-07-06,98.52999877929688,2022,7,Jul,2022-07,Front-Month Futures,2
2022-07-07,104.62,2022,7,Jul,2022-07,Spot,1
2022-07-07,102.7300033569336,2022,7,Jul,2022-07,Front-Month Futures,2
2022-07-08,106.78,2022,7,Jul,2022-07,Spot,1
2022-07-08,104.79000091552734,2022,7,Jul,2022-07,Front-Month Futures,2
2022-07-11,106.09,2022,7,Jul,2022-07,Spot,1
2022-07-11,104.08999633789062,2022,7,Jul,2022-07,Front-Month Futures,2
2022-07-12,97.69,2022,7,Jul,2022-07,Spot,1
2022-07-12,95.83999633789062,2022,7,Jul,2022-07,Front-Month Futures,2
2022-07-13,98.44,2022,7,Jul,2022-07,Spot,1
2022-07-13,96.30000305175781,2022,7,Jul,2022-07,Front-Month Futures,2
2022-07-14,97.79,2022,7,Jul,2022-07,Spot,1
2022-07-14,95.77999877929688,2022,7,Jul,2022-07,Front-Month Futures,2
2022-07-15,99.59,2022,7,Jul,2022-07,Spot,1
2022-07-15,97.58999633789062,2022,7,Jul,2022-07,Front-Month Futures,2
2022-07-18,104.48,2022,7,Jul,2022-07,Spot,1
2022-07-18,102.5999984741211,2022,7,Jul,2022-07,Front-Month Futures,2
2022-07-19,106.12,2022,7,Jul,2022-07,Spot,1
2022-07-19,104.22000122070312,2022,7,Jul,2022-07,Front-Month Futures,2
2022-07-20,104.45,2022,7,Jul,2022-07,Spot,1
2022-07-20,102.26000213623047,2022,7,Jul,2022-07,Front-Month Futures,2
2022-07-21,98.44,2022,7,Jul,2022-07,Spot,1
2022-07-21,96.3499984741211,2022,7,Jul,2022-07,Front-Month Futures,2
2022-07-22,97.71,2022,7,Jul,2022-07,Spot,1
2022-07-22,94.69999694824219,2022,7,Jul,2022-07,Front-Month Futures,2
2022-07-25,99.83,2022,7,Jul,2022-07,Spot,1
2022-07-25,96.69999694824219,2022,7,Jul,2022-07,Front-Month Futures,2
2022-07-26,97.74,2022,7,Jul,2022-07,Spot,1
2022-07-26,94.9800033569336,2022,7,Jul,2022-07,Front-Month Futures,2
2022-07-27,100.03,2022,7,Jul,2022-07,Spot,1
2022-07-27,97.26000213623047,2022,7,Jul,2022-07,Front-Month Futures,2
2022-07-28,99.11,2022,7,Jul,2022-07,Spot,1
2022-07-28,96.41999816894531,2022,7,Jul,2022-07,Front-Month Futures,2
2022-07-29,101.31,2022,7,Jul,2022-07,Spot,1
2022-07-29,98.62000274658203,2022,7,Jul,2022-07,Front-Month Futures,2
2022-08-01,96.59,2022,8,Aug,2022-08,Spot,1
2022-08-01,93.88999938964844,2022,8,Aug,2022-08,Front-Month Futures,2
2022-08-02,97.14,2022,8,Aug,2022-08,Spot,1
2022-08-02,94.41999816894531,2022,8,Aug,2022-08,Front-Month Futures,2
2022-08-03,93.25,2022,8,Aug,2022-08,Spot,1
2022-08-03,90.66000366210938,2022,8,Aug,2022-08,Front-Month Futures,2
2022-08-04,91.29,2022,8,Aug,2022-08,Spot,1
2022-08-04,88.54000091552734,2022,8,Aug,2022-08,Front-Month Futures,2
2022-08-05,91.77,2022,8,Aug,2022-08,Spot,1
2022-08-05,89.01000213623047,2022,8,Aug,2022-08,Front-Month Futures,2
2022-08-08,93.52,2022,8,Aug,2022-08,Spot,1
2022-08-08,90.76000213623047,2022,8,Aug,2022-08,Front-Month Futures,2
2022-08-09,93.18,2022,8,Aug,2022-08,Spot,1
2022-08-09,90.5,2022,8,Aug,2022-08,Front-Month Futures,2
2022-08-10,94.68,2022,8,Aug,2022-08,Spot,1
2022-08-10,91.93000030517578,2022,8,Aug,2022-08,Front-Month Futures,2
2022-08-11,97.02,2022,8,Aug,2022-08,Spot,1
2022-08-11,94.33999633789062,2022,8,Aug,2022-08,Front-Month Futures,2
2022-08-12,94.86,2022,8,Aug,2022-08,Spot,1
2022-08-12,92.08999633789062,2022,8,Aug,2022-08,Front-Month Futures,2
2022-08-15,92.24,2022,8,Aug,2022-08,Spot,1
2022-08-15,89.41000366210938,2022,8,Aug,2022-08,Front-Month Futures,2
2022-08-16,89.23,2022,8,Aug,2022-08,Spot,1
2022-08-16,86.52999877929688,2022,8,Aug,2022-08,Front-Month Futures,2
2022-08-17,90.85,2022,8,Aug,2022-08,Spot,1
2022-08-17,88.11000061035156,2022,8,Aug,2022-08,Front-Month Futures,2
2022-08-18,93.2,2022,8,Aug,2022-08,Spot,1
2022-08-18,90.5,2022,8,Aug,2022-08,Front-Month Futures,2
2022-08-19,93.55,2022,8,Aug,2022-08,Spot,1
2022-08-19,90.7699966430664,2022,8,Aug,2022-08,Front-Month Futures,2
2022-08-22,93.42,2022,8,Aug,2022-08,Spot,1
2022-08-22,90.2300033569336,2022,8,Aug,2022-08,Front-Month Futures,2
2022-08-23,96.46,2022,8,Aug,2022-08,Spot,1
2022-08-23,93.73999786376953,2022,8,Aug,2022-08,Front-Month Futures,2
2022-08-24,95.52,2022,8,Aug,2022-08,Spot,1
2022-08-24,94.88999938964844,2022,8,Aug,2022-08,Front-Month Futures,2
2022-08-25,93.33,2022,8,Aug,2022-08,Spot,1
2022-08-25,92.5199966430664,2022,8,Aug,2022-08,Front-Month Futures,2
2022-08-26,93.63,2022,8,Aug,2022-08,Spot,1
2022-08-26,93.05999755859375,2022,8,Aug,2022-08,Front-Month Futures,2
2022-08-29,97.4,2022,8,Aug,2022-08,Spot,1
2022-08-29,97.01000213623047,2022,8,Aug,2022-08,Front-Month Futures,2
2022-08-30,92.08,2022,8,Aug,2022-08,Spot,1
2022-08-30,91.63999938964844,2022,8,Aug,2022-08,Front-Month Futures,2
2022-08-31,90.09,2022,8,Aug,2022-08,Spot,1
2022-08-31,89.55000305175781,2022,8,Aug,2022-08,Front-Month Futures,2
2022-09-01,87.09,2022,9,Sep,2022-09,Spot,1
2022-09-01,86.61000061035156,2022,9,Sep,2022-09,Front-Month Futures,2
2022-09-02,87.29,2022,9,Sep,2022-09,Spot,1
2022-09-02,86.87000274658203,2022,9,Sep,2022-09,Front-Month Futures,2
2022-09-06,87.35,2022,9,Sep,2022-09,Spot,1
2022-09-06,86.87999725341797,2022,9,Sep,2022-09,Front-Month Futures,2
2022-09-07,82.5,2022,9,Sep,2022-09,Spot,1
2022-09-07,81.94000244140625,2022,9,Sep,2022-09,Front-Month Futures,2
2022-09-08,84.04,2022,9,Sep,2022-09,Spot,1
2022-09-08,83.54000091552734,2022,9,Sep,2022-09,Front-Month Futures,2
2022-09-09,87.27,2022,9,Sep,2022-09,Spot,1
2022-09-09,86.79000091552734,2022,9,Sep,2022-09,Front-Month Futures,2
2022-09-12,88.18,2022,9,Sep,2022-09,Spot,1
2022-09-12,87.77999877929688,2022,9,Sep,2022-09,Front-Month Futures,2
2022-09-13,87.84,2022,9,Sep,2022-09,Spot,1
2022-09-13,87.30999755859375,2022,9,Sep,2022-09,Front-Month Futures,2
2022-09-14,88.88,2022,9,Sep,2022-09,Spot,1
2022-09-14,88.4800033569336,2022,9,Sep,2022-09,Front-Month Futures,2
2022-09-15,85.72,2022,9,Sep,2022-09,Spot,1
2022-09-15,85.0999984741211,2022,9,Sep,2022-09,Front-Month Futures,2
2022-09-16,85.57,2022,9,Sep,2022-09,Spot,1
2022-09-16,85.11000061035156,2022,9,Sep,2022-09,Front-Month Futures,2
2022-09-19,86.15,2022,9,Sep,2022-09,Spot,1
2022-09-19,85.7300033569336,2022,9,Sep,2022-09,Front-Month Futures,2
2022-09-20,84.69,2022,9,Sep,2022-09,Spot,1
2022-09-20,84.44999694824219,2022,9,Sep,2022-09,Front-Month Futures,2
2022-09-21,83.38,2022,9,Sep,2022-09,Spot,1
2022-09-21,82.94000244140625,2022,9,Sep,2022-09,Front-Month Futures,2
2022-09-22,84.02,2022,9,Sep,2022-09,Spot,1
2022-09-22,83.48999786376953,2022,9,Sep,2022-09,Front-Month Futures,2
2022-09-23,79.07,2022,9,Sep,2022-09,Spot,1
2022-09-23,78.73999786376953,2022,9,Sep,2022-09,Front-Month Futures,2
2022-09-26,77.17,2022,9,Sep,2022-09,Spot,1
2022-09-26,76.70999908447266,2022,9,Sep,2022-09,Front-Month Futures,2
2022-09-27,78.91,2022,9,Sep,2022-09,Spot,1
2022-09-27,78.5,2022,9,Sep,2022-09,Front-Month Futures,2
2022-09-28,82.61,2022,9,Sep,2022-09,Spot,1
2022-09-28,82.1500015258789,2022,9,Sep,2022-09,Front-Month Futures,2
2022-09-29,81.78,2022,9,Sep,2022-09,Spot,1
2022-09-29,81.2300033569336,2022,9,Sep,2022-09,Front-Month Futures,2
2022-09-30,79.91,2022,9,Sep,2022-09,Spot,1
2022-09-30,79.48999786376953,2022,9,Sep,2022-09,Front-Month Futures,2
2022-10-03,84.05,2022,10,Oct,2022-10,Spot,1
2022-10-03,83.62999725341797,2022,10,Oct,2022-10,Front-Month Futures,2
2022-10-04,86.87,2022,10,Oct,2022-10,Spot,1
2022-10-04,86.5199966430664,2022,10,Oct,2022-10,Front-Month Futures,2
2022-10-05,88.22,2022,10,Oct,2022-10,Spot,1
2022-10-05,87.76000213623047,2022,10,Oct,2022-10,Front-Month Futures,2
2022-10-06,88.9,2022,10,Oct,2022-10,Spot,1
2022-10-06,88.44999694824219,2022,10,Oct,2022-10,Front-Month Futures,2
2022-10-07,93.07,2022,10,Oct,2022-10,Spot,1
2022-10-07,92.63999938964844,2022,10,Oct,2022-10,Front-Month Futures,2
2022-10-10,91.6,2022,10,Oct,2022-10,Spot,1
2022-10-10,91.12999725341797,2022,10,Oct,2022-10,Front-Month Futures,2
2022-10-11,89.75,2022,10,Oct,2022-10,Spot,1
2022-10-11,89.3499984741211,2022,10,Oct,2022-10,Front-Month Futures,2
2022-10-12,87.83,2022,10,Oct,2022-10,Spot,1
2022-10-12,87.2699966430664,2022,10,Oct,2022-10,Front-Month Futures,2
2022-10-13,89.59,2022,10,Oct,2022-10,Spot,1
2022-10-13,89.11000061035156,2022,10,Oct,2022-10,Front-Month Futures,2
2022-10-14,86.1,2022,10,Oct,2022-10,Spot,1
2022-10-14,85.61000061035156,2022,10,Oct,2022-10,Front-Month Futures,2
2022-10-17,86.0,2022,10,Oct,2022-10,Spot,1
2022-10-17,85.45999908447266,2022,10,Oct,2022-10,Front-Month Futures,2
2022-10-18,83.29,2022,10,Oct,2022-10,Spot,1
2022-10-18,82.81999969482422,2022,10,Oct,2022-10,Front-Month Futures,2
2022-10-19,86.0,2022,10,Oct,2022-10,Spot,1
2022-10-19,85.55000305175781,2022,10,Oct,2022-10,Front-Month Futures,2
2022-10-20,86.02,2022,10,Oct,2022-10,Spot,1
2022-10-20,85.9800033569336,2022,10,Oct,2022-10,Front-Month Futures,2
2022-10-21,85.47,2022,10,Oct,2022-10,Spot,1
2022-10-21,85.05000305175781,2022,10,Oct,2022-10,Front-Month Futures,2
2022-10-24,86.12,2022,10,Oct,2022-10,Spot,1
2022-10-24,84.58000183105469,2022,10,Oct,2022-10,Front-Month Futures,2
2022-10-25,86.93,2022,10,Oct,2022-10,Spot,1
2022-10-25,85.31999969482422,2022,10,Oct,2022-10,Front-Month Futures,2
2022-10-26,89.39,2022,10,Oct,2022-10,Spot,1
2022-10-26,87.91000366210938,2022,10,Oct,2022-10,Front-Month Futures,2
2022-10-27,89.06,2022,10,Oct,2022-10,Spot,1
2022-10-27,89.08000183105469,2022,10,Oct,2022-10,Front-Month Futures,2
2022-10-28,87.85,2022,10,Oct,2022-10,Spot,1
2022-10-28,87.9000015258789,2022,10,Oct,2022-10,Front-Month Futures,2
2022-10-31,86.54,2022,10,Oct,2022-10,Spot,1
2022-10-31,86.52999877929688,2022,10,Oct,2022-10,Front-Month Futures,2
2022-11-01,88.36,2022,11,Nov,2022-11,Spot,1
2022-11-01,88.37000274658203,2022,11,Nov,2022-11,Front-Month Futures,2
2022-11-02,90.06,2022,11,Nov,2022-11,Spot,1
2022-11-02,90.0,2022,11,Nov,2022-11,Front-Month Futures,2
2022-11-03,88.14,2022,11,Nov,2022-11,Spot,1
2022-11-03,88.16999816894531,2022,11,Nov,2022-11,Front-Month Futures,2
2022-11-04,92.58,2022,11,Nov,2022-11,Spot,1
2022-11-04,92.61000061035156,2022,11,Nov,2022-11,Front-Month Futures,2
2022-11-07,91.8,2022,11,Nov,2022-11,Spot,1
2022-11-07,91.79000091552734,2022,11,Nov,2022-11,Front-Month Futures,2
2022-11-08,88.8,2022,11,Nov,2022-11,Spot,1
2022-11-08,88.91000366210938,2022,11,Nov,2022-11,Front-Month Futures,2
2022-11-09,85.79,2022,11,Nov,2022-11,Spot,1
2022-11-09,85.83000183105469,2022,11,Nov,2022-11,Front-Month Futures,2
2022-11-10,86.52,2022,11,Nov,2022-11,Spot,1
2022-11-10,86.47000122070312,2022,11,Nov,2022-11,Front-Month Futures,2
2022-11-11,89.14,2022,11,Nov,2022-11,Spot,1
2022-11-11,88.95999908447266,2022,11,Nov,2022-11,Front-Month Futures,2
2022-11-14,85.85,2022,11,Nov,2022-11,Spot,1
2022-11-14,85.87000274658203,2022,11,Nov,2022-11,Front-Month Futures,2
2022-11-15,86.87,2022,11,Nov,2022-11,Spot,1
2022-11-15,86.91999816894531,2022,11,Nov,2022-11,Front-Month Futures,2
2022-11-16,85.62,2022,11,Nov,2022-11,Spot,1
2022-11-16,85.58999633789062,2022,11,Nov,2022-11,Front-Month Futures,2
2022-11-17,81.69,2022,11,Nov,2022-11,Spot,1
2022-11-17,81.63999938964844,2022,11,Nov,2022-11,Front-Month Futures,2
2022-11-18,80.07,2022,11,Nov,2022-11,Spot,1
2022-11-18,80.08000183105469,2022,11,Nov,2022-11,Front-Month Futures,2
2022-11-21,79.74,2022,11,Nov,2022-11,Spot,1
2022-11-21,79.7300033569336,2022,11,Nov,2022-11,Front-Month Futures,2
2022-11-22,80.83,2022,11,Nov,2022-11,Spot,1
2022-11-22,80.94999694824219,2022,11,Nov,2022-11,Front-Month Futures,2
2022-11-23,77.93,2022,11,Nov,2022-11,Spot,1
2022-11-23,77.94000244140625,2022,11,Nov,2022-11,Front-Month Futures,2
2022-11-25,76.45,2022,11,Nov,2022-11,Spot,1
2022-11-25,76.27999877929688,2022,11,Nov,2022-11,Front-Month Futures,2
2022-11-28,77.1,2022,11,Nov,2022-11,Spot,1
2022-11-28,77.23999786376953,2022,11,Nov,2022-11,Front-Month Futures,2
2022-11-29,77.96,2022,11,Nov,2022-11,Spot,1
2022-11-29,78.19999694824219,2022,11,Nov,2022-11,Front-Month Futures,2
2022-11-30,80.48,2022,11,Nov,2022-11,Spot,1
2022-11-30,80.55000305175781,2022,11,Nov,2022-11,Front-Month Futures,2
2022-12-01,81.06,2022,12,Dec,2022-12,Spot,1
2022-12-01,81.22000122070312,2022,12,Dec,2022-12,Front-Month Futures,2
2022-12-02,79.86,2022,12,Dec,2022-12,Spot,1
2022-12-02,79.9800033569336,2022,12,Dec,2022-12,Front-Month Futures,2
2022-12-05,76.83,2022,12,Dec,2022-12,Spot,1
2022-12-05,76.93000030517578,2022,12,Dec,2022-12,Front-Month Futures,2
2022-12-06,74.21,2022,12,Dec,2022-12,Spot,1
2022-12-06,74.25,2022,12,Dec,2022-12,Front-Month Futures,2
2022-12-07,71.93,2022,12,Dec,2022-12,Spot,1
2022-12-07,72.01000213623047,2022,12,Dec,2022-12,Front-Month Futures,2
2022-12-08,71.3,2022,12,Dec,2022-12,Spot,1
2022-12-08,71.45999908447266,2022,12,Dec,2022-12,Front-Month Futures,2
2022-12-09,71.05,2022,12,Dec,2022-12,Spot,1
2022-12-09,71.0199966430664,2022,12,Dec,2022-12,Front-Month Futures,2
2022-12-12,72.96,2022,12,Dec,2022-12,Spot,1
2022-12-12,73.16999816894531,2022,12,Dec,2022-12,Front-Month Futures,2
2022-12-13,75.44,2022,12,Dec,2022-12,Spot,1
2022-12-13,75.38999938964844,2022,12,Dec,2022-12,Front-Month Futures,2
2022-12-14,77.14,2022,12,Dec,2022-12,Spot,1
2022-12-14,77.27999877929688,2022,12,Dec,2022-12,Front-Month Futures,2
2022-12-15,75.89,2022,12,Dec,2022-12,Spot,1
2022-12-15,76.11000061035156,2022,12,Dec,2022-12,Front-Month Futures,2
2022-12-16,74.19,2022,12,Dec,2022-12,Spot,1
2022-12-16,74.29000091552734,2022,12,Dec,2022-12,Front-Month Futures,2
2022-12-19,75.05,2022,12,Dec,2022-12,Spot,1
2022-12-19,75.19000244140625,2022,12,Dec,2022-12,Front-Month Futures,2
2022-12-20,75.92,2022,12,Dec,2022-12,Spot,1
2022-12-20,76.08999633789062,2022,12,Dec,2022-12,Front-Month Futures,2
2022-12-21,78.17,2022,12,Dec,2022-12,Spot,1
2022-12-21,78.29000091552734,2022,12,Dec,2022-12,Front-Month Futures,2
2022-12-22,77.68,2022,12,Dec,2022-12,Spot,1
2022-12-22,77.48999786376953,2022,12,Dec,2022-12,Front-Month Futures,2
2022-12-23,79.57,2022,12,Dec,2022-12,Spot,1
2022-12-23,79.55999755859375,2022,12,Dec,2022-12,Front-Month Futures,2
2022-12-27,79.45,2022,12,Dec,2022-12,Spot,1
2022-12-27,79.52999877929688,2022,12,Dec,2022-12,Front-Month Futures,2
2022-12-28,78.89,2022,12,Dec,2022-12,Spot,1
2022-12-28,78.95999908447266,2022,12,Dec,2022-12,Front-Month Futures,2
2022-12-29,78.43,2022,12,Dec,2022-12,Spot,1
2022-12-29,78.4000015258789,2022,12,Dec,2022-12,Front-Month Futures,2
2022-12-30,80.16,2022,12,Dec,2022-12,Spot,1
2022-12-30,80.26000213623047,2022,12,Dec,2022-12,Front-Month Futures,2
2023-01-03,76.87,2023,1,Jan,2023-01,Spot,1
2023-01-03,76.93000030517578,2023,1,Jan,2023-01,Front-Month Futures,2
2023-01-04,72.82,2023,1,Jan,2023-01,Spot,1
2023-01-04,72.83999633789062,2023,1,Jan,2023-01,Front-Month Futures,2
2023-01-05,73.61,2023,1,Jan,2023-01,Spot,1
2023-01-05,73.66999816894531,2023,1,Jan,2023-01,Front-Month Futures,2
2023-01-06,73.77,2023,1,Jan,2023-01,Spot,1
2023-01-06,73.7699966430664,2023,1,Jan,2023-01,Front-Month Futures,2
2023-01-09,74.69,2023,1,Jan,2023-01,Spot,1
2023-01-09,74.62999725341797,2023,1,Jan,2023-01,Front-Month Futures,2
2023-01-10,75.11,2023,1,Jan,2023-01,Spot,1
2023-01-10,75.12000274658203,2023,1,Jan,2023-01,Front-Month Futures,2
2023-01-11,77.46,2023,1,Jan,2023-01,Spot,1
2023-01-11,77.41000366210938,2023,1,Jan,2023-01,Front-Month Futures,2
2023-01-12,78.32,2023,1,Jan,2023-01,Spot,1
2023-01-12,78.38999938964844,2023,1,Jan,2023-01,Front-Month Futures,2
2023-01-13,79.9,2023,1,Jan,2023-01,Spot,1
2023-01-13,79.86000061035156,2023,1,Jan,2023-01,Front-Month Futures,2
2023-01-17,80.25,2023,1,Jan,2023-01,Spot,1
2023-01-17,80.18000030517578,2023,1,Jan,2023-01,Front-Month Futures,2
2023-01-18,79.53,2023,1,Jan,2023-01,Spot,1
2023-01-18,79.4800033569336,2023,1,Jan,2023-01,Front-Month Futures,2
2023-01-19,80.31,2023,1,Jan,2023-01,Spot,1
2023-01-19,80.33000183105469,2023,1,Jan,2023-01,Front-Month Futures,2
2023-01-20,81.27,2023,1,Jan,2023-01,Spot,1
2023-01-20,81.30999755859375,2023,1,Jan,2023-01,Front-Month Futures,2
2023-01-23,81.62,2023,1,Jan,2023-01,Spot,1
2023-01-23,81.62000274658203,2023,1,Jan,2023-01,Front-Month Futures,2
2023-01-24,79.86,2023,1,Jan,2023-01,Spot,1
2023-01-24,80.12999725341797,2023,1,Jan,2023-01,Front-Month Futures,2
2023-01-25,79.78,2023,1,Jan,2023-01,Spot,1
2023-01-25,80.1500015258789,2023,1,Jan,2023-01,Front-Month Futures,2
2023-01-26,80.64,2023,1,Jan,2023-01,Spot,1
2023-01-26,81.01000213623047,2023,1,Jan,2023-01,Front-Month Futures,2
2023-01-27,79.73,2023,1,Jan,2023-01,Spot,1
2023-01-27,79.68000030517578,2023,1,Jan,2023-01,Front-Month Futures,2
2023-01-30,77.97,2023,1,Jan,2023-01,Spot,1
2023-01-30,77.9000015258789,2023,1,Jan,2023-01,Front-Month Futures,2
2023-01-31,78.95,2023,1,Jan,2023-01,Spot,1
2023-01-31,78.87000274658203,2023,1,Jan,2023-01,Front-Month Futures,2
2023-02-01,76.34,2023,2,Feb,2023-02,Spot,1
2023-02-01,76.41000366210938,2023,2,Feb,2023-02,Front-Month Futures,2
2023-02-02,75.87,2023,2,Feb,2023-02,Spot,1
2023-02-02,75.87999725341797,2023,2,Feb,2023-02,Front-Month Futures,2
2023-02-03,73.4,2023,2,Feb,2023-02,Spot,1
2023-02-03,73.38999938964844,2023,2,Feb,2023-02,Front-Month Futures,2
2023-02-06,74.11,2023,2,Feb,2023-02,Spot,1
2023-02-06,74.11000061035156,2023,2,Feb,2023-02,Front-Month Futures,2
2023-02-07,77.17,2023,2,Feb,2023-02,Spot,1
2023-02-07,77.13999938964844,2023,2,Feb,2023-02,Front-Month Futures,2
2023-02-08,78.47,2023,2,Feb,2023-02,Spot,1
2023-02-08,78.47000122070312,2023,2,Feb,2023-02,Front-Month Futures,2
2023-02-09,78.04,2023,2,Feb,2023-02,Spot,1
2023-02-09,78.05999755859375,2023,2,Feb,2023-02,Front-Month Futures,2
2023-02-10,79.74,2023,2,Feb,2023-02,Spot,1
2023-02-10,79.72000122070312,2023,2,Feb,2023-02,Front-Month Futures,2
2023-02-13,80.14,2023,2,Feb,2023-02,Spot,1
2023-02-13,80.13999938964844,2023,2,Feb,2023-02,Front-Month Futures,2
2023-02-14,79.08,2023,2,Feb,2023-02,Spot,1
2023-02-14,79.05999755859375,2023,2,Feb,2023-02,Front-Month Futures,2
2023-02-15,78.57,2023,2,Feb,2023-02,Spot,1
2023-02-15,78.58999633789062,2023,2,Feb,2023-02,Front-Month Futures,2
2023-02-16,78.45,2023,2,Feb,2023-02,Spot,1
2023-02-16,78.48999786376953,2023,2,Feb,2023-02,Front-Month Futures,2
2023-02-17,76.31,2023,2,Feb,2023-02,Spot,1
2023-02-17,76.33999633789062,2023,2,Feb,2023-02,Front-Month Futures,2
2023-02-21,76.28,2023,2,Feb,2023-02,Spot,1
2023-02-21,76.16000366210938,2023,2,Feb,2023-02,Front-Month Futures,2
2023-02-22,73.95,2023,2,Feb,2023-02,Spot,1
2023-02-22,73.94999694824219,2023,2,Feb,2023-02,Front-Month Futures,2
2023-02-23,75.26,2023,2,Feb,2023-02,Spot,1
2023-02-23,75.38999938964844,2023,2,Feb,2023-02,Front-Month Futures,2
2023-02-24,76.19,2023,2,Feb,2023-02,Spot,1
2023-02-24,76.31999969482422,2023,2,Feb,2023-02,Front-Month Futures,2
